product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,inserted_at
a95c77f369c8486c3ca5d101c49be836,moveis_decoracao,43.0,523.0,1.0,500.0,50.0,5.0,30.0,2024-01-23 12:52:53.013785
ef69b63fe95d8d9ff6ac136f213db1bc,cama_mesa_banho,48.0,1304.0,1.0,3600.0,35.0,35.0,35.0,2024-01-23 12:52:53.013785
40a87530ff9dde7f4f9a977c513c749d,papelaria,44.0,366.0,3.0,1500.0,38.0,30.0,28.0,2024-01-23 12:52:53.013785
4222fa433d71c969509acc408f343e89,esporte_lazer,60.0,220.0,2.0,300.0,20.0,5.0,20.0,2024-01-23 12:52:53.013785
60c7abb839b47c7e3732ff91c16c7c2d,moveis_decoracao,43.0,802.0,1.0,12950.0,68.0,26.0,44.0,2024-01-23 12:52:53.013785
3c3b7758fe340e0cc216142b0700124a,automotivo,51.0,1276.0,1.0,850.0,16.0,28.0,16.0,2024-01-23 12:52:53.013785
1f0fa82e30437fd4a2596a4ad75d8ee0,utilidades_domesticas,53.0,462.0,1.0,530.0,17.0,17.0,19.0,2024-01-23 12:52:53.013785
39251fd407f6dc1db07c08f5786aee52,automotivo,55.0,519.0,2.0,700.0,26.0,10.0,35.0,2024-01-23 12:52:53.013785
017e3ffa31fcd2f8061fa66a9e486381,relogios_presentes,53.0,553.0,2.0,700.0,19.0,9.0,15.0,2024-01-23 12:52:53.013785
18241450338cbc5751c433970f3f1060,moveis_decoracao,48.0,145.0,1.0,700.0,21.0,12.0,16.0,2024-01-23 12:52:53.013785
ba82e510acd9a0fe69a44cafea53f9aa,papelaria,43.0,166.0,1.0,200.0,16.0,10.0,11.0,2024-01-23 12:52:53.013785
204066e9c9f66ce2f88cbf4dfcb4edce,bebes,53.0,623.0,2.0,21200.0,75.0,52.0,25.0,2024-01-23 12:52:53.013785
9ba9e0b736763a4badc2d630822c0a1c,utilidades_domesticas,59.0,1403.0,10.0,30000.0,60.0,60.0,60.0,2024-01-23 12:52:53.013785
43944a8f8f0b7ae86b6c3d3c2f257375,eletrodomesticos,52.0,1363.0,2.0,4920.0,65.0,11.0,33.0,2024-01-23 12:52:53.013785
8e910a5a78e3378d8c570c13e143d631,cama_mesa_banho,52.0,166.0,1.0,250.0,16.0,10.0,16.0,2024-01-23 12:52:53.013785
25a1dc8e424d78921fdd4d787f355a23,beleza_saude,46.0,1527.0,1.0,1317.0,20.0,19.0,16.0,2024-01-23 12:52:53.013785
8dc2f396f9c1b21665f94a5caa0ee791,utilidades_domesticas,47.0,484.0,6.0,1500.0,30.0,14.0,28.0,2024-01-23 12:52:53.013785
3b4ea3aae09e99353a54922da11954c3,brinquedos,57.0,87.0,5.0,5700.0,39.0,30.0,29.0,2024-01-23 12:52:53.013785
f50df3b65ee30912ca3e462971e1334f,informatica_acessorios,58.0,870.0,2.0,700.0,28.0,10.0,19.0,2024-01-23 12:52:53.013785
3581c0b0a9a0bcd1a49381b65b4cd7e6,cama_mesa_banho,60.0,369.0,1.0,2050.0,45.0,22.0,33.0,2024-01-23 12:52:53.013785
6d5a9cd602c26f8751612f77ff4c6a90,bebes,37.0,235.0,2.0,9400.0,75.0,15.0,50.0,2024-01-23 12:52:53.013785
04808b9886b62b9c06b4c433e420dfbf,livros_tecnicos,33.0,918.0,1.0,500.0,23.0,3.0,16.0,2024-01-23 12:52:53.013785
a9b9032e79635ad9618808cfdd644c77,esporte_lazer,30.0,221.0,4.0,150.0,25.0,25.0,25.0,2024-01-23 12:52:53.013785
3a807175ca79ae358737db8127977d35,eletronicos,48.0,1406.0,3.0,264.0,19.0,15.0,21.0,2024-01-23 12:52:53.013785
ca0ee6f66727726ab8ffefd5ded60390,fashion_bolsas_e_acessorios,17.0,98.0,1.0,200.0,16.0,3.0,15.0,2024-01-23 12:52:53.013785
45faac1ea8c173bb8c3e6cf23f5aac4e,esporte_lazer,45.0,2578.0,1.0,1325.0,24.0,24.0,20.0,2024-01-23 12:52:53.013785
e0c47a145f4748e4d7a418502d65aa35,cool_stuff,56.0,542.0,1.0,19500.0,71.0,76.0,50.0,2024-01-23 12:52:53.013785
3ef588bfd98e3e3a65ab2478b5b32824,relogios_presentes,47.0,759.0,3.0,300.0,16.0,11.0,11.0,2024-01-23 12:52:53.013785
ccaa7b6a66901b63116131e619520822,cama_mesa_banho,58.0,127.0,3.0,3300.0,44.0,18.0,34.0,2024-01-23 12:52:53.013785
15a8b28443e64b840cc27ee2491507d4,beleza_saude,59.0,458.0,1.0,750.0,20.0,20.0,20.0,2024-01-23 12:52:53.013785
3f1a72ca5261f897ba5ec6370f37151b,relogios_presentes,48.0,709.0,6.0,547.0,21.0,12.0,16.0,2024-01-23 12:52:53.013785
6fd771d57c8870a7affe71227bea0d5c,eletroportateis,44.0,876.0,4.0,575.0,20.0,11.0,17.0,2024-01-23 12:52:53.013785
98c398fbaff6d54ed48439476c7e9844,utilidades_domesticas,46.0,1329.0,1.0,1000.0,20.0,10.0,20.0,2024-01-23 12:52:53.013785
0983cd4a5cabf1099659ce461511963c,beleza_saude,58.0,1307.0,1.0,350.0,35.0,16.0,20.0,2024-01-23 12:52:53.013785
b28428391b08e61232dcc1ccf6bf71bc,beleza_saude,62.0,1621.0,1.0,3600.0,40.0,11.0,21.0,2024-01-23 12:52:53.013785
0bdcdfb68f8b45a19fe06a348853cf4c,malas_acessorios,40.0,508.0,2.0,400.0,65.0,11.0,11.0,2024-01-23 12:52:53.013785
1a171b17d64e13187479dc66541e6541,brinquedos,39.0,554.0,3.0,1700.0,36.0,18.0,27.0,2024-01-23 12:52:53.013785
3e0d14278859868d181ed3f1dd51fc32,moveis_decoracao,31.0,122.0,1.0,1500.0,59.0,10.0,25.0,2024-01-23 12:52:53.013785
a0686391b9b79dbfb9577555719ec45e,utilidades_domesticas,55.0,773.0,1.0,26950.0,44.0,48.0,44.0,2024-01-23 12:52:53.013785
bf40a2c68f58ee4873b0a79084030073,livros_interesse_geral,27.0,458.0,1.0,250.0,27.0,9.0,18.0,2024-01-23 12:52:53.013785
3a221f8b6066d77649602c0ea9ec8922,ferramentas_jardim,55.0,640.0,4.0,8000.0,49.0,28.0,57.0,2024-01-23 12:52:53.013785
8d437dc54645e02e40d13fb2de911c1b,esporte_lazer,31.0,486.0,1.0,500.0,25.0,15.0,20.0,2024-01-23 12:52:53.013785
acbbaa8cbb7857102ad783c73caa55c5,bebes,21.0,618.0,1.0,483.0,17.0,24.0,21.0,2024-01-23 12:52:53.013785
993ac19aa975075775c16ba15426f8be,informatica_acessorios,52.0,1731.0,4.0,9600.0,52.0,19.0,51.0,2024-01-23 12:52:53.013785
37ba623c5ab34ea8b964009a10e87126,perfumaria,49.0,304.0,1.0,487.0,21.0,17.0,17.0,2024-01-23 12:52:53.013785
0e429613002a4b7dfa4554005e2ab8d2,eletrodomesticos,59.0,250.0,1.0,250.0,27.0,13.0,17.0,2024-01-23 12:52:53.013785
2eb384017334e47db9ccf364216799df,utilidades_domesticas,59.0,887.0,1.0,5500.0,32.0,32.0,32.0,2024-01-23 12:52:53.013785
3a3fb4bcc28c99c4b0dc6af206e2744d,esporte_lazer,37.0,1023.0,1.0,300.0,17.0,17.0,12.0,2024-01-23 12:52:53.013785
30d755143f7313a7c3d24f936273dc19,beleza_saude,47.0,886.0,4.0,667.0,30.0,16.0,16.0,2024-01-23 12:52:53.013785
0df80257de6a3154415598a80718fb81,eletronicos,31.0,374.0,1.0,100.0,25.0,7.0,16.0,2024-01-23 12:52:53.013785
c62af29c3eb929d6ceaf29e52fc433cc,esporte_lazer,33.0,1375.0,1.0,300.0,18.0,8.0,14.0,2024-01-23 12:52:53.013785
c6dd917a0be2a704582055949915ab32,cool_stuff,54.0,1012.0,1.0,1200.0,42.0,25.0,15.0,2024-01-23 12:52:53.013785
a3cc2811456002f4baf5a88ab9ff3427,esporte_lazer,46.0,582.0,1.0,6650.0,30.0,50.0,30.0,2024-01-23 12:52:53.013785
b142d7aed19ed6df9da4eafdc297afde,informatica_acessorios,58.0,679.0,4.0,140.0,16.0,11.0,17.0,2024-01-23 12:52:53.013785
999ad46c08ea9b778cefc75048156f30,informatica_acessorios,36.0,983.0,4.0,1700.0,31.0,12.0,22.0,2024-01-23 12:52:53.013785
7edd6cf84eed8d7a3b63543734fb1249,papelaria,42.0,456.0,1.0,750.0,16.0,20.0,35.0,2024-01-23 12:52:53.013785
e21af3d371523b2d9543645d3564a873,relogios_presentes,57.0,558.0,2.0,400.0,16.0,11.0,20.0,2024-01-23 12:52:53.013785
8e6dfa2ec54784c9cc3b54dbfc03cf28,cama_mesa_banho,51.0,749.0,1.0,750.0,16.0,16.0,16.0,2024-01-23 12:52:53.013785
39ac440ab059438fe111c13c78aa46f9,fashion_bolsas_e_acessorios,53.0,408.0,3.0,1100.0,42.0,13.0,43.0,2024-01-23 12:52:53.013785
a4275459104a31ba114508b8709860d1,automotivo,51.0,186.0,1.0,9250.0,67.0,6.0,20.0,2024-01-23 12:52:53.013785
c7a25fcdfacd75badad0a90956707833,utilidades_domesticas,54.0,351.0,2.0,145.0,19.0,4.0,12.0,2024-01-23 12:52:53.013785
20c26b058070cf8c6bbb8c8943eea98c,automotivo,55.0,703.0,6.0,5100.0,47.0,19.0,23.0,2024-01-23 12:52:53.013785
96693703af76b26b2d20895a71ea98b4,beleza_saude,53.0,348.0,1.0,450.0,86.0,15.0,15.0,2024-01-23 12:52:53.013785
4d1cb16db8705120e188da9c8a10ba93,informatica_acessorios,44.0,624.0,7.0,200.0,30.0,2.0,39.0,2024-01-23 12:52:53.013785
aed4b8c10ee4d129b9db14174ca6f4d9,sinalizacao_e_seguranca,57.0,2162.0,5.0,1350.0,33.0,13.0,20.0,2024-01-23 12:52:53.013785
491a99b628dd0701b0758ec05b49cafb,fashion_bolsas_e_acessorios,45.0,809.0,1.0,100.0,16.0,5.0,16.0,2024-01-23 12:52:53.013785
0e8667de30891d1a7de8ab9ebae611d9,cama_mesa_banho,48.0,207.0,1.0,950.0,35.0,15.0,25.0,2024-01-23 12:52:53.013785
cf42d2701c959607c1875764e88c7266,cool_stuff,34.0,365.0,1.0,517.0,25.0,18.0,22.0,2024-01-23 12:52:53.013785
d5f1f35337b832cc42168c69511e311d,automotivo,54.0,145.0,4.0,100.0,24.0,2.0,17.0,2024-01-23 12:52:53.013785
a3ccb9eeebc476c5a34811bedb6188b3,cool_stuff,22.0,165.0,1.0,423.0,24.0,13.0,16.0,2024-01-23 12:52:53.013785
f3720bc68555b1bff49b9ffd41b017ac,informatica_acessorios,60.0,274.0,1.0,867.0,34.0,15.0,15.0,2024-01-23 12:52:53.013785
04f6c1fd057cc96a63e1f9579ddb942b,construcao_ferramentas_construcao,59.0,320.0,1.0,100.0,20.0,4.0,25.0,2024-01-23 12:52:53.013785
a247560ddd8592a3eed82b43f60d9f27,papelaria,58.0,213.0,3.0,4200.0,25.0,55.0,37.0,2024-01-23 12:52:53.013785
1e1d5e507a02d77ca05f0fbd4783af9c,brinquedos,48.0,273.0,2.0,583.0,18.0,21.0,21.0,2024-01-23 12:52:53.013785
76c04eec31170f3439b76c6fa6601cc3,bebes,56.0,379.0,2.0,12350.0,60.0,32.0,42.0,2024-01-23 12:52:53.013785
99f265229d46f700208ad7cb1ff48aae,telefonia,60.0,755.0,6.0,350.0,17.0,4.0,12.0,2024-01-23 12:52:53.013785
78d7edf3fda961dc8ac6999761ba5b05,pet_shop,63.0,1440.0,3.0,1400.0,50.0,20.0,40.0,2024-01-23 12:52:53.013785
b917d488bd4ad4225f8d046a32e2d122,pet_shop,63.0,687.0,2.0,200.0,20.0,10.0,20.0,2024-01-23 12:52:53.013785
70d105fdaaef81ef28419e11afe0372c,cama_mesa_banho,59.0,416.0,1.0,1750.0,40.0,6.0,30.0,2024-01-23 12:52:53.013785
7dfaf5d5673b7663f59e93262a2e393b,telefonia,51.0,394.0,7.0,150.0,19.0,3.0,11.0,2024-01-23 12:52:53.013785
1a500c1549fa82451817be3577b4c49a,automotivo,59.0,1114.0,3.0,350.0,16.0,5.0,11.0,2024-01-23 12:52:53.013785
834c93d10b7198a51cb3420a91d0146f,moveis_decoracao,36.0,1087.0,1.0,300.0,38.0,15.0,30.0,2024-01-23 12:52:53.013785
d47f1895ec4f641a519a65d73d2157b5,esporte_lazer,56.0,661.0,5.0,200.0,16.0,5.0,13.0,2024-01-23 12:52:53.013785
9a53219f889aa616af7f732ed9aa3fad,moveis_decoracao,49.0,1750.0,3.0,3150.0,105.0,3.0,70.0,2024-01-23 12:52:53.013785
3ee348fbc4378a65116322ca7fe06729,brinquedos,59.0,549.0,3.0,11600.0,24.0,77.0,24.0,2024-01-23 12:52:53.013785
542d6af4881a5a647cde02c201f43916,cama_mesa_banho,54.0,204.0,1.0,550.0,16.0,10.0,16.0,2024-01-23 12:52:53.013785
cd3be6f2b54a7e252f5283ad7c26970d,pet_shop,55.0,285.0,1.0,700.0,20.0,11.0,13.0,2024-01-23 12:52:53.013785
f6ce2f79a280fa3c1ddc114d34ab273d,eletroportateis,52.0,1074.0,1.0,1150.0,16.0,16.0,16.0,2024-01-23 12:52:53.013785
f82a4b08cf7b2bf375fb77e519231f9a,moveis_decoracao,53.0,553.0,1.0,1500.0,35.0,9.0,25.0,2024-01-23 12:52:53.013785
d0f60a1e9932071f2a2baa5fc50f0a19,construcao_ferramentas_construcao,60.0,2438.0,4.0,6143.0,24.0,13.0,14.0,2024-01-23 12:52:53.013785
a8385505c3cdcbf7c6acdf0e946d89c8,relogios_presentes,47.0,1387.0,3.0,440.0,18.0,14.0,17.0,2024-01-23 12:52:53.013785
a7d454bed93698b6ddb23f865e69f111,moveis_escritorio,40.0,2137.0,1.0,10850.0,58.0,28.0,58.0,2024-01-23 12:52:53.013785
600807028ef02560765e441c161a9da3,papelaria,60.0,589.0,3.0,250.0,21.0,7.0,15.0,2024-01-23 12:52:53.013785
40cb7bb3d30559b9b6c4fb62bc837962,cama_mesa_banho,54.0,617.0,2.0,350.0,47.0,4.0,35.0,2024-01-23 12:52:53.013785
a8e59319e3c44b5af3a5412d713af5bb,,,,,200.0,16.0,12.0,15.0,2024-01-23 12:52:53.013785
c38458375b2a89d0c8a6313b016dcdc7,beleza_saude,59.0,703.0,1.0,150.0,20.0,20.0,15.0,2024-01-23 12:52:53.013785
00126f27c813603687e6ce486d909d01,cool_stuff,42.0,2461.0,1.0,700.0,25.0,5.0,15.0,2024-01-23 12:52:53.013785
a1d29fcea65a08f06b17d824306628cc,utilidades_domesticas,59.0,881.0,2.0,1600.0,42.0,15.0,24.0,2024-01-23 12:52:53.013785
e7ab5dc415d1ef9ab700f49ce67adbdb,sinalizacao_e_seguranca,54.0,1049.0,1.0,300.0,20.0,11.0,15.0,2024-01-23 12:52:53.013785
649397f4b92e94607361df83b1adbe8e,esporte_lazer,48.0,2639.0,5.0,1200.0,20.0,35.0,26.0,2024-01-23 12:52:53.013785
cd90f11ad61a8c297079c171ec8904f8,automotivo,57.0,1076.0,3.0,3150.0,100.0,3.0,42.0,2024-01-23 12:52:53.013785
99e5bb4c663a917790930e48d65a8087,relogios_presentes,59.0,1271.0,3.0,153.0,17.0,11.0,15.0,2024-01-23 12:52:53.013785
6f5cff7499746e6f722c4dcee24f7437,moveis_decoracao,59.0,272.0,1.0,250.0,24.0,3.0,12.0,2024-01-23 12:52:53.013785
61bbe1ad333e0ba8a8d32e1f7572ca31,eletronicos,26.0,123.0,2.0,175.0,21.0,11.0,13.0,2024-01-23 12:52:53.013785
6f560724f3fa3fdb4940c4fd4996a359,beleza_saude,59.0,629.0,2.0,200.0,18.0,11.0,13.0,2024-01-23 12:52:53.013785
f7cb23f8a75e563a826b0121408db6a2,livros_interesse_geral,24.0,1495.0,3.0,300.0,24.0,3.0,18.0,2024-01-23 12:52:53.013785
b7c8f19a99c322aa3d90d93fbe9eb275,casa_construcao,59.0,218.0,4.0,600.0,39.0,12.0,12.0,2024-01-23 12:52:53.013785
19239f99ecca2c266c57cdce121a6727,cool_stuff,21.0,608.0,1.0,850.0,31.0,20.0,32.0,2024-01-23 12:52:53.013785
4eea8502d7c2de8da6eea6bc6243b50c,informatica_acessorios,59.0,2046.0,6.0,250.0,17.0,10.0,13.0,2024-01-23 12:52:53.013785
ab255f5e05402d14ba0dc69d530a5785,papelaria,39.0,210.0,2.0,1475.0,40.0,33.0,24.0,2024-01-23 12:52:53.013785
771a6b6fc2cc294592e31f3c675a091a,automotivo,55.0,840.0,1.0,1700.0,45.0,20.0,45.0,2024-01-23 12:52:53.013785
6766f04fea82c46bd3001e969a5ba795,moveis_decoracao,48.0,1459.0,1.0,1600.0,53.0,8.0,11.0,2024-01-23 12:52:53.013785
0fed0bae4b5a992499e06472a0344d8d,pet_shop,47.0,1077.0,1.0,6372.0,64.0,17.0,52.0,2024-01-23 12:52:53.013785
0141015d2469c1c5f9d7d377d1cdb44a,moveis_sala,54.0,529.0,2.0,17800.0,70.0,15.0,24.0,2024-01-23 12:52:53.013785
07883aa96515a898e1b9ddf0537a1b56,moveis_decoracao,63.0,1817.0,2.0,300.0,16.0,2.0,11.0,2024-01-23 12:52:53.013785
41171e11f920c47deb1809edda2bf09d,moveis_decoracao,64.0,669.0,4.0,200.0,16.0,16.0,16.0,2024-01-23 12:52:53.013785
6609812b9088e8333b95e443fef708bd,construcao_ferramentas_construcao,55.0,1098.0,1.0,6267.0,30.0,27.0,24.0,2024-01-23 12:52:53.013785
4fb5aa1b9628ff1b6e79b07001874abd,esporte_lazer,31.0,219.0,2.0,1150.0,60.0,15.0,15.0,2024-01-23 12:52:53.013785
f00ab8c27c660ad976b2f02b9cb8da3a,telefonia,59.0,756.0,2.0,100.0,23.0,13.0,16.0,2024-01-23 12:52:53.013785
69fb24f0cd077f460768e66b89c3565e,moveis_sala,20.0,275.0,1.0,3400.0,33.0,13.0,33.0,2024-01-23 12:52:53.013785
adeea18a6da4bba9f90b3e77641f6016,informatica_acessorios,52.0,118.0,2.0,100.0,16.0,8.0,11.0,2024-01-23 12:52:53.013785
6d5172990dbf91301b99da2fc11c9609,eletrodomesticos_2,37.0,388.0,2.0,1938.0,32.0,19.0,21.0,2024-01-23 12:52:53.013785
b2fd74298e16eef2568d2f9dff6042c8,utilidades_domesticas,50.0,364.0,1.0,10450.0,61.0,28.0,28.0,2024-01-23 12:52:53.013785
6631e618f60618adc0361b7ab843c98d,informatica_acessorios,60.0,872.0,1.0,820.0,48.0,8.0,28.0,2024-01-23 12:52:53.013785
77049be2845b00694201083dce7e1f2b,market_place,56.0,817.0,3.0,1500.0,48.0,9.0,16.0,2024-01-23 12:52:53.013785
c0d8d4693da67263b21c9b485cd02898,moveis_sala,60.0,1483.0,2.0,12400.0,72.0,25.0,22.0,2024-01-23 12:52:53.013785
313f8ed3413f949a1c0eb1cd6495ae5d,cama_mesa_banho,52.0,222.0,1.0,7150.0,40.0,20.0,40.0,2024-01-23 12:52:53.013785
f1908e24cba4e248afa2380e8d8a1333,utilidades_domesticas,53.0,916.0,1.0,153.0,30.0,13.0,17.0,2024-01-23 12:52:53.013785
4f4009c6b6d83dfe5fc98059fa4975f1,fashion_bolsas_e_acessorios,38.0,900.0,2.0,150.0,17.0,7.0,12.0,2024-01-23 12:52:53.013785
4af2ea2d968b3ad848b4f98ac7795fa7,telefonia,60.0,818.0,4.0,350.0,17.0,4.0,12.0,2024-01-23 12:52:53.013785
6211cde2a8e52071bbb756f59569701b,consoles_games,63.0,71.0,3.0,800.0,20.0,20.0,20.0,2024-01-23 12:52:53.013785
fd925ce72399e23cbc5d75e224fc2b57,informatica_acessorios,59.0,507.0,1.0,100.0,16.0,8.0,12.0,2024-01-23 12:52:53.013785
0af275b6e520e949016aa725797437a5,perfumaria,54.0,860.0,2.0,400.0,20.0,20.0,20.0,2024-01-23 12:52:53.013785
dfe4fa70e1d98a42ab1342206e7adb8d,fashion_bolsas_e_acessorios,51.0,221.0,1.0,100.0,24.0,4.0,34.0,2024-01-23 12:52:53.013785
59707268b54920d0814697573f63c818,moveis_decoracao,30.0,615.0,1.0,22625.0,66.0,43.0,66.0,2024-01-23 12:52:53.013785
bfb09aea4e6432b4b0588f9ce9062a9b,automotivo,57.0,361.0,5.0,100.0,24.0,2.0,17.0,2024-01-23 12:52:53.013785
ce169d5f9421a6f21e41a7bf54d0b98e,instrumentos_musicais,41.0,163.0,1.0,500.0,30.0,20.0,30.0,2024-01-23 12:52:53.013785
b9518f0140a3efddd3c1ef9ad49d23d8,automotivo,54.0,582.0,1.0,5575.0,63.0,9.0,63.0,2024-01-23 12:52:53.013785
31f818fab5ba17c1c2f9b25b33630145,relogios_presentes,29.0,1533.0,1.0,250.0,16.0,10.0,11.0,2024-01-23 12:52:53.013785
e7597059b9e4eca21a96eed55693b31b,casa_conforto,60.0,249.0,3.0,1050.0,40.0,20.0,30.0,2024-01-23 12:52:53.013785
e9906cf475ca638edcb034d031364e1b,brinquedos,47.0,1375.0,9.0,550.0,29.0,18.0,28.0,2024-01-23 12:52:53.013785
fa2fd2d3e78769a9f0b997cfa389a0d2,ferramentas_jardim,57.0,3533.0,4.0,2100.0,32.0,16.0,31.0,2024-01-23 12:52:53.013785
92ff4701412588ba89562a5da013c537,eletrodomesticos,33.0,96.0,1.0,21000.0,63.0,21.0,37.0,2024-01-23 12:52:53.013785
7cb009e2ae1cdf7d16e8fbf0255ba953,brinquedos,47.0,662.0,2.0,10800.0,55.0,18.0,19.0,2024-01-23 12:52:53.013785
7ba74f993dca27160dc49880d9ac56b2,esporte_lazer,58.0,1249.0,1.0,4350.0,20.0,20.0,20.0,2024-01-23 12:52:53.013785
3d85e85bcd2c0315e0db407db8f7b532,informatica_acessorios,56.0,155.0,1.0,100.0,23.0,13.0,13.0,2024-01-23 12:52:53.013785
8179f0f767e26a993ba41c67665a4b10,moveis_decoracao,55.0,321.0,1.0,1600.0,45.0,7.0,35.0,2024-01-23 12:52:53.013785
6d85d9d5f551adaa92a276918f462fbe,fashion_bolsas_e_acessorios,42.0,150.0,1.0,100.0,16.0,7.0,15.0,2024-01-23 12:52:53.013785
fd8a63e7365ea8b19f4ba50e07a89a06,eletrodomesticos,59.0,490.0,3.0,200.0,27.0,13.0,17.0,2024-01-23 12:52:53.013785
aadff88486740e0b0ebe2be6c09476ae,beleza_saude,56.0,390.0,1.0,250.0,16.0,5.0,15.0,2024-01-23 12:52:53.013785
f56596f8f7191441f17b1a1fbfe37a75,brinquedos,46.0,195.0,2.0,575.0,23.0,17.0,20.0,2024-01-23 12:52:53.013785
e4ae7159ae9fb57d158004d7435ea920,informatica_acessorios,51.0,931.0,3.0,5690.0,30.0,23.0,25.0,2024-01-23 12:52:53.013785
19f1b5c58fd03aa8c41db25200829903,artes,57.0,728.0,2.0,1650.0,30.0,4.0,30.0,2024-01-23 12:52:53.013785
7001d71d1ad858e07e5a341649412e76,utilidades_domesticas,52.0,933.0,2.0,550.0,30.0,16.0,25.0,2024-01-23 12:52:53.013785
62e13d794111f2698dfc039b63ad7359,moveis_decoracao,59.0,2010.0,2.0,1200.0,69.0,11.0,11.0,2024-01-23 12:52:53.013785
e7261ba9b589b73ac45411a15058403e,informatica_acessorios,60.0,491.0,1.0,1600.0,25.0,9.0,25.0,2024-01-23 12:52:53.013785
fbe6d5795a52b760e25a4e9677a2e217,utilidades_domesticas,51.0,584.0,1.0,16000.0,30.0,30.0,30.0,2024-01-23 12:52:53.013785
026ddfe4a1a29002815e6da024d6128e,eletronicos,48.0,219.0,3.0,550.0,16.0,5.0,20.0,2024-01-23 12:52:53.013785
0b2f52bff0f8a4536a315bbdc34d8398,,,,,200.0,16.0,2.0,11.0,2024-01-23 12:52:53.013785
73914fe8c3e5b38fa0155ab051c6c1d7,beleza_saude,49.0,1616.0,3.0,775.0,28.0,15.0,16.0,2024-01-23 12:52:53.013785
b7a2d0cb90ba252129d34d7c8d079d2b,perfumaria,39.0,211.0,1.0,442.0,23.0,15.0,17.0,2024-01-23 12:52:53.013785
17d68b6c1ebd7073e3689b9a26004651,informatica_acessorios,28.0,1558.0,1.0,1000.0,34.0,15.0,14.0,2024-01-23 12:52:53.013785
171787b81fa784a521d7ba199e6e9fa6,climatizacao,50.0,1358.0,1.0,1900.0,21.0,31.0,25.0,2024-01-23 12:52:53.013785
aba86c093ccdbac75b09111d57e50004,moveis_escritorio,41.0,154.0,1.0,2600.0,40.0,45.0,39.0,2024-01-23 12:52:53.013785
17f1ae71c27aaad9cee4655e62a50189,informatica_acessorios,52.0,708.0,5.0,200.0,16.0,2.0,11.0,2024-01-23 12:52:53.013785
0c8b6b6e4f9ee5fe2c48d6cee4c69bc8,sinalizacao_e_seguranca,51.0,742.0,2.0,9350.0,55.0,55.0,22.0,2024-01-23 12:52:53.013785
dd64f2b1807ccb20fcd0ea2a40dd8a9b,utilidades_domesticas,56.0,397.0,4.0,7350.0,56.0,14.0,56.0,2024-01-23 12:52:53.013785
a0498bf8b8ff0c35a6b8c736a71526ab,utilidades_domesticas,56.0,357.0,2.0,1050.0,91.0,13.0,11.0,2024-01-23 12:52:53.013785
492bfd5c7a82cfd6dddccdec443b2ca4,pet_shop,39.0,776.0,1.0,8500.0,16.0,15.0,25.0,2024-01-23 12:52:53.013785
f486b2e5c945f3261655ae0bcbf92855,esporte_lazer,43.0,767.0,1.0,200.0,21.0,21.0,21.0,2024-01-23 12:52:53.013785
d9c379ab5377be590da568f41cd3c49d,climatizacao,54.0,964.0,1.0,9200.0,20.0,8.0,15.0,2024-01-23 12:52:53.013785
314f853949a68233748ccc6092eaf51f,esporte_lazer,42.0,2096.0,2.0,1600.0,25.0,15.0,25.0,2024-01-23 12:52:53.013785
1c5b28beb34835f960261f45ba22a136,perfumaria,47.0,609.0,1.0,600.0,30.0,10.0,30.0,2024-01-23 12:52:53.013785
1f413d93546f7ee41457fa988ddd82ed,beleza_saude,48.0,681.0,1.0,500.0,18.0,18.0,18.0,2024-01-23 12:52:53.013785
ce582863190cb932e8a7f5515791c11e,automotivo,56.0,304.0,7.0,550.0,30.0,5.0,20.0,2024-01-23 12:52:53.013785
208026b3551ff84253421d9f26099f6f,informatica_acessorios,50.0,1626.0,1.0,97.0,65.0,3.0,13.0,2024-01-23 12:52:53.013785
37d19b9dd7ebf721bff9d6cdab3a7452,fashion_roupa_masculina,28.0,572.0,2.0,800.0,45.0,10.0,35.0,2024-01-23 12:52:53.013785
7dc6f855494bc660c8ff01686446a69f,papelaria,38.0,284.0,1.0,100.0,16.0,6.0,11.0,2024-01-23 12:52:53.013785
47cad419b0ad5dc9d2305bf795c3c16f,automotivo,58.0,370.0,1.0,1100.0,30.0,25.0,25.0,2024-01-23 12:52:53.013785
748a749dddb86da3995435367894edc3,moveis_decoracao,50.0,414.0,1.0,800.0,35.0,15.0,20.0,2024-01-23 12:52:53.013785
b9de40e43fccb6ba53b7eadbd5c49077,utilidades_domesticas,41.0,1188.0,3.0,700.0,70.0,10.0,15.0,2024-01-23 12:52:53.013785
963b76d8d107ef0f1c293c1a967cc08d,beleza_saude,40.0,1151.0,1.0,1106.0,19.0,22.0,18.0,2024-01-23 12:52:53.013785
3c4b135cf249d2b9d6ffb47f108bf08d,informatica_acessorios,54.0,199.0,1.0,300.0,42.0,8.0,17.0,2024-01-23 12:52:53.013785
41402af2a88247152583bb812ba235dd,relogios_presentes,53.0,486.0,2.0,533.0,20.0,8.0,11.0,2024-01-23 12:52:53.013785
e112bafe6285b42e5a1d51790dde0a74,telefonia,52.0,734.0,1.0,100.0,19.0,4.0,11.0,2024-01-23 12:52:53.013785
4d176a016a49d75b92aab5ebf0373d66,automotivo,43.0,591.0,1.0,5200.0,16.0,2.0,11.0,2024-01-23 12:52:53.013785
